video_id,label
02-01-05-01-02-02-10,anger
02-01-05-02-01-01-10,anger
02-01-05-02-01-02-10,anger
02-01-05-02-02-01-10,anger
02-01-05-02-02-02-10,anger
02-01-06-01-01-01-10,fear
02-01-06-01-01-02-10,fear
02-01-06-01-02-01-10,fear
02-01-06-01-02-02-10,fear
02-01-06-02-01-01-10,fear
02-01-06-02-01-02-10,fear
02-01-06-02-02-01-10,fear
02-01-06-02-02-02-10,fear
02-01-07-01-01-01-10,disgust
02-01-07-01-01-02-10,disgust
02-01-07-01-02-01-10,disgust
02-01-07-01-02-02-10,disgust
02-01-07-02-01-01-10,disgust
02-01-07-02-01-02-10,disgust
02-01-07-02-02-01-10,disgust
02-01-07-02-02-02-10,disgust
02-01-08-01-01-01-10,surprise
02-01-08-01-01-02-10,surprise
02-01-08-01-02-01-10,surprise
02-01-08-01-02-02-10,surprise
02-01-08-02-01-01-10,surprise
02-01-08-02-01-02-10,surprise
02-01-08-02-02-01-10,surprise
02-01-08-02-02-02-10,surprise
01-01-01-01-01-01-11,neutral
01-01-01-01-01-02-11,neutral
01-01-01-01-02-01-11,neutral
01-01-01-01-02-02-11,neutral
01-01-02-01-01-01-11,neutral
01-01-02-01-01-02-11,neutral
01-01-02-01-02-01-11,neutral
01-01-02-01-02-02-11,neutral
01-01-02-02-01-01-11,neutral
01-01-02-02-01-02-11,neutral
01-01-02-02-02-01-11,neutral
01-01-02-02-02-02-11,neutral
01-01-03-01-01-01-11,joy
01-01-03-01-01-02-11,joy
01-01-03-01-02-01-11,joy
01-01-03-01-02-02-11,joy
01-01-03-02-01-01-11,joy
01-01-03-02-01-02-11,joy
01-01-03-02-02-01-11,joy
01-01-03-02-02-02-11,joy
01-01-04-01-01-01-11,sadness
01-01-04-01-01-02-11,sadness
01-01-04-01-02-01-11,sadness
01-01-04-01-02-02-11,sadness
01-01-04-02-01-01-11,sadness
01-01-04-02-01-02-11,sadness
01-01-04-02-02-01-11,sadness
01-01-04-02-02-02-11,sadness
01-01-05-01-01-01-11,anger
01-01-05-01-01-02-11,anger
01-01-05-01-02-01-11,anger
01-01-05-01-02-02-11,anger
01-01-05-02-01-01-11,anger
01-01-05-02-01-02-11,anger
01-01-05-02-02-01-11,anger
01-01-05-02-02-02-11,anger
01-01-06-01-01-01-11,fear
01-01-06-01-01-02-11,fear
01-01-06-01-02-01-11,fear
01-01-06-01-02-02-11,fear
01-01-06-02-01-01-11,fear
01-01-06-02-01-02-11,fear
01-01-06-02-02-01-11,fear
01-01-06-02-02-02-11,fear
01-01-07-01-01-01-11,disgust
01-01-07-01-01-02-11,disgust
01-01-07-01-02-01-11,disgust
01-01-07-01-02-02-11,disgust
01-01-07-02-01-01-11,disgust
01-01-07-02-01-02-11,disgust
01-01-07-02-02-01-11,disgust
01-01-07-02-02-02-11,disgust
01-01-08-01-01-01-11,surprise
01-01-08-01-01-02-11,surprise
01-01-08-01-02-01-11,surprise
01-01-08-01-02-02-11,surprise
01-01-08-02-01-01-11,surprise
01-01-08-02-01-02-11,surprise
01-01-08-02-02-01-11,surprise
01-01-08-02-02-02-11,surprise
02-01-01-01-01-01-11,neutral
02-01-01-01-01-02-11,neutral
02-01-01-01-02-01-11,neutral
02-01-01-01-02-02-11,neutral
02-01-02-01-01-01-11,neutral
02-01-02-01-01-02-11,neutral
02-01-02-01-02-01-11,neutral
02-01-02-01-02-02-11,neutral
02-01-02-02-01-01-11,neutral
02-01-02-02-01-02-11,neutral
02-01-02-02-02-01-11,neutral
02-01-02-02-02-02-11,neutral
02-01-03-01-01-01-11,joy
02-01-03-01-01-02-11,joy
02-01-03-01-02-01-11,joy
02-01-03-01-02-02-11,joy
02-01-03-02-01-01-11,joy
02-01-03-02-01-02-11,joy
02-01-03-02-02-01-11,joy
02-01-03-02-02-02-11,joy
02-01-04-01-01-01-11,sadness
02-01-04-01-01-02-11,sadness
02-01-04-01-02-01-11,sadness
02-01-04-01-02-02-11,sadness
02-01-04-02-01-01-11,sadness
02-01-04-02-01-02-11,sadness
02-01-04-02-02-01-11,sadness
02-01-04-02-02-02-11,sadness
02-01-05-01-01-01-11,anger
02-01-05-01-01-02-11,anger
02-01-05-01-02-01-11,anger
02-01-05-01-02-02-11,anger
02-01-05-02-01-01-11,anger
02-01-05-02-01-02-11,anger
02-01-05-02-02-01-11,anger
02-01-05-02-02-02-11,anger
02-01-06-01-01-01-11,fear
02-01-06-01-01-02-11,fear
02-01-06-01-02-01-11,fear
02-01-06-01-02-02-11,fear
02-01-06-02-01-01-11,fear
02-01-06-02-01-02-11,fear
02-01-06-02-02-01-11,fear
02-01-06-02-02-02-11,fear
02-01-07-01-01-01-11,disgust
02-01-07-01-01-02-11,disgust
02-01-07-01-02-01-11,disgust
02-01-07-01-02-02-11,disgust
02-01-07-02-01-01-11,disgust
02-01-07-02-01-02-11,disgust
02-01-07-02-02-01-11,disgust
02-01-07-02-02-02-11,disgust
02-01-08-01-01-01-11,surprise
02-01-08-01-01-02-11,surprise
02-01-08-01-02-01-11,surprise
02-01-08-01-02-02-11,surprise
02-01-08-02-01-01-11,surprise
02-01-08-02-01-02-11,surprise
02-01-08-02-02-01-11,surprise
02-01-08-02-02-02-11,surprise
01-01-01-01-01-01-12,neutral
01-01-01-01-01-02-12,neutral
01-01-01-01-02-01-12,neutral
01-01-01-01-02-02-12,neutral
01-01-02-01-01-01-12,neutral
01-01-02-01-01-02-12,neutral
01-01-02-01-02-01-12,neutral
01-01-02-01-02-02-12,neutral
01-01-02-02-01-01-12,neutral
01-01-02-02-01-02-12,neutral
01-01-02-02-02-01-12,neutral
01-01-02-02-02-02-12,neutral
01-01-03-01-01-01-12,joy
01-01-03-01-01-02-12,joy
01-01-03-01-02-01-12,joy
01-01-03-01-02-02-12,joy
01-01-03-02-01-01-12,joy
01-01-03-02-01-02-12,joy
01-01-03-02-02-01-12,joy
01-01-03-02-02-02-12,joy
01-01-04-01-01-01-12,sadness
01-01-04-01-01-02-12,sadness
01-01-04-01-02-01-12,sadness
01-01-04-01-02-02-12,sadness
01-01-04-02-01-01-12,sadness
01-01-04-02-01-02-12,sadness
01-01-04-02-02-01-12,sadness
01-01-04-02-02-02-12,sadness
01-01-05-01-01-01-12,anger
01-01-05-01-01-02-12,anger
01-01-05-01-02-01-12,anger
01-01-05-01-02-02-12,anger
01-01-05-02-01-01-12,anger
01-01-05-02-01-02-12,anger
01-01-05-02-02-01-12,anger
01-01-05-02-02-02-12,anger
01-01-06-01-01-01-12,fear
01-01-06-01-01-02-12,fear
01-01-06-01-02-01-12,fear
01-01-06-01-02-02-12,fear
01-01-06-02-01-01-12,fear
01-01-06-02-01-02-12,fear
01-01-06-02-02-01-12,fear
01-01-06-02-02-02-12,fear
01-01-07-01-01-01-12,disgust
01-01-07-01-01-02-12,disgust
01-01-07-01-02-01-12,disgust
01-01-07-01-02-02-12,disgust
01-01-07-02-01-01-12,disgust
01-01-07-02-01-02-12,disgust
01-01-07-02-02-01-12,disgust
01-01-07-02-02-02-12,disgust
01-01-08-01-01-01-12,surprise
01-01-08-01-01-02-12,surprise
01-01-08-01-02-01-12,surprise
01-01-08-01-02-02-12,surprise
01-01-08-02-01-01-12,surprise
01-01-08-02-01-02-12,surprise
01-01-08-02-02-01-12,surprise
01-01-08-02-02-02-12,surprise
02-01-01-01-01-01-12,neutral
02-01-01-01-01-02-12,neutral
02-01-01-01-02-01-12,neutral
02-01-01-01-02-02-12,neutral
02-01-02-01-01-01-12,neutral
02-01-02-01-01-02-12,neutral
02-01-02-01-02-01-12,neutral
02-01-02-01-02-02-12,neutral
02-01-02-02-01-01-12,neutral
02-01-02-02-01-02-12,neutral
02-01-02-02-02-01-12,neutral
02-01-02-02-02-02-12,neutral
02-01-03-01-01-01-12,joy
02-01-03-01-01-02-12,joy
02-01-03-01-02-01-12,joy
02-01-03-01-02-02-12,joy
02-01-03-02-01-01-12,joy
02-01-03-02-01-02-12,joy
02-01-03-02-02-01-12,joy
02-01-03-02-02-02-12,joy
02-01-04-01-01-01-12,sadness
02-01-04-01-01-02-12,sadness
02-01-04-01-02-01-12,sadness
02-01-04-01-02-02-12,sadness
02-01-04-02-01-01-12,sadness
02-01-04-02-01-02-12,sadness
02-01-04-02-02-01-12,sadness
02-01-04-02-02-02-12,sadness
02-01-05-01-01-01-12,anger
02-01-05-01-01-02-12,anger
02-01-05-01-02-01-12,anger
02-01-05-01-02-02-12,anger
02-01-05-02-01-01-12,anger
02-01-05-02-01-02-12,anger
02-01-05-02-02-01-12,anger
02-01-05-02-02-02-12,anger
02-01-06-01-01-01-12,fear
02-01-06-01-01-02-12,fear
02-01-06-01-02-01-12,fear
02-01-06-01-02-02-12,fear
02-01-06-02-01-01-12,fear
02-01-06-02-01-02-12,fear
02-01-06-02-02-01-12,fear
02-01-06-02-02-02-12,fear
02-01-07-01-01-01-12,disgust
02-01-07-01-01-02-12,disgust
02-01-07-01-02-01-12,disgust
02-01-07-01-02-02-12,disgust
02-01-07-02-01-01-12,disgust
02-01-07-02-01-02-12,disgust
02-01-07-02-02-01-12,disgust
02-01-07-02-02-02-12,disgust
02-01-08-01-01-01-12,surprise
02-01-08-01-01-02-12,surprise
02-01-08-01-02-01-12,surprise
02-01-08-01-02-02-12,surprise
02-01-08-02-01-01-12,surprise
02-01-08-02-01-02-12,surprise
02-01-08-02-02-01-12,surprise
02-01-08-02-02-02-12,surprise
01-01-01-01-01-01-13,neutral
01-01-01-01-01-02-13,neutral
01-01-01-01-02-01-13,neutral
01-01-01-01-02-02-13,neutral
01-01-02-01-01-01-13,neutral
01-01-02-01-01-02-13,neutral
01-01-02-01-02-01-13,neutral
01-01-02-01-02-02-13,neutral
01-01-02-02-01-01-13,neutral
01-01-02-02-01-02-13,neutral
01-01-02-02-02-01-13,neutral
01-01-02-02-02-02-13,neutral
01-01-03-01-01-01-13,joy
01-01-03-01-01-02-13,joy
01-01-03-01-02-01-13,joy
01-01-03-01-02-02-13,joy
01-01-03-02-01-01-13,joy
01-01-03-02-01-02-13,joy
01-01-03-02-02-01-13,joy
01-01-03-02-02-02-13,joy
01-01-04-01-01-01-13,sadness
01-01-04-01-01-02-13,sadness
01-01-04-01-02-01-13,sadness
01-01-04-01-02-02-13,sadness
01-01-04-02-01-01-13,sadness
01-01-04-02-01-02-13,sadness
01-01-04-02-02-01-13,sadness
01-01-04-02-02-02-13,sadness
01-01-05-01-01-01-13,anger
01-01-05-01-01-02-13,anger
01-01-05-01-02-01-13,anger
01-01-05-01-02-02-13,anger
01-01-05-02-01-01-13,anger
01-01-05-02-01-02-13,anger
01-01-05-02-02-01-13,anger
01-01-05-02-02-02-13,anger
01-01-06-01-01-01-13,fear
01-01-06-01-01-02-13,fear
01-01-06-01-02-01-13,fear
01-01-06-01-02-02-13,fear
01-01-06-02-01-01-13,fear
01-01-06-02-01-02-13,fear
01-01-06-02-02-01-13,fear
01-01-06-02-02-02-13,fear
01-01-07-01-01-01-13,disgust
01-01-07-01-01-02-13,disgust
01-01-07-01-02-01-13,disgust
01-01-07-01-02-02-13,disgust
01-01-07-02-01-01-13,disgust
01-01-07-02-01-02-13,disgust
01-01-07-02-02-01-13,disgust
01-01-07-02-02-02-13,disgust
01-01-08-01-01-01-13,surprise
01-01-08-01-01-02-13,surprise
01-01-08-01-02-01-13,surprise
01-01-08-01-02-02-13,surprise
01-01-08-02-01-01-13,surprise
01-01-08-02-01-02-13,surprise
01-01-08-02-02-01-13,surprise
01-01-08-02-02-02-13,surprise
02-01-01-01-01-01-13,neutral
02-01-01-01-01-02-13,neutral
02-01-01-01-02-01-13,neutral
02-01-01-01-02-02-13,neutral
02-01-02-01-01-01-13,neutral
02-01-02-01-01-02-13,neutral
02-01-02-01-02-01-13,neutral
02-01-02-01-02-02-13,neutral
02-01-02-02-01-01-13,neutral
02-01-02-02-01-02-13,neutral
02-01-02-02-02-01-13,neutral
02-01-02-02-02-02-13,neutral
02-01-03-01-01-01-13,joy
02-01-03-01-01-02-13,joy
02-01-03-01-02-01-13,joy
02-01-03-01-02-02-13,joy
02-01-03-02-01-01-13,joy
02-01-03-02-01-02-13,joy
02-01-03-02-02-01-13,joy
02-01-03-02-02-02-13,joy
02-01-04-01-01-01-13,sadness
02-01-04-01-01-02-13,sadness
02-01-04-01-02-01-13,sadness
02-01-04-01-02-02-13,sadness
02-01-04-02-01-01-13,sadness
02-01-04-02-01-02-13,sadness
02-01-04-02-02-01-13,sadness
02-01-04-02-02-02-13,sadness
02-01-05-01-01-01-13,anger
02-01-05-01-01-02-13,anger
02-01-05-01-02-01-13,anger
02-01-05-01-02-02-13,anger
02-01-05-02-01-01-13,anger
02-01-05-02-01-02-13,anger
02-01-05-02-02-01-13,anger
02-01-05-02-02-02-13,anger
02-01-06-01-01-01-13,fear
02-01-06-01-01-02-13,fear
02-01-06-01-02-01-13,fear
02-01-06-01-02-02-13,fear
02-01-06-02-01-01-13,fear
02-01-06-02-01-02-13,fear
02-01-06-02-02-01-13,fear
02-01-06-02-02-02-13,fear
02-01-07-01-01-01-13,disgust
02-01-07-01-01-02-13,disgust
02-01-07-01-02-01-13,disgust
02-01-07-01-02-02-13,disgust
02-01-07-02-01-01-13,disgust
02-01-07-02-01-02-13,disgust
02-01-07-02-02-01-13,disgust
02-01-07-02-02-02-13,disgust
02-01-08-01-01-01-13,surprise
02-01-08-01-01-02-13,surprise
02-01-08-01-02-01-13,surprise
02-01-08-01-02-02-13,surprise
02-01-08-02-01-01-13,surprise
02-01-08-02-01-02-13,surprise
02-01-08-02-02-01-13,surprise
02-01-08-02-02-02-13,surprise
01-01-01-01-01-01-14,neutral
01-01-01-01-01-02-14,neutral
01-01-01-01-02-01-14,neutral
01-01-01-01-02-02-14,neutral
01-01-02-01-01-01-14,neutral
01-01-02-01-01-02-14,neutral
01-01-02-01-02-01-14,neutral
01-01-02-01-02-02-14,neutral
01-01-02-02-01-01-14,neutral
01-01-02-02-01-02-14,neutral
01-01-02-02-02-01-14,neutral
01-01-02-02-02-02-14,neutral
01-01-03-01-01-01-14,joy
01-01-03-01-01-02-14,joy
01-01-03-01-02-01-14,joy
01-01-03-01-02-02-14,joy
01-01-03-02-01-01-14,joy
01-01-03-02-01-02-14,joy
01-01-03-02-02-01-14,joy
01-01-03-02-02-02-14,joy
01-01-04-01-01-01-14,sadness
01-01-04-01-01-02-14,sadness
01-01-04-01-02-01-14,sadness
01-01-04-01-02-02-14,sadness
01-01-04-02-01-01-14,sadness
01-01-04-02-01-02-14,sadness
01-01-04-02-02-01-14,sadness
01-01-04-02-02-02-14,sadness
01-01-05-01-01-01-14,anger
01-01-05-01-01-02-14,anger
01-01-05-01-02-01-14,anger
01-01-05-01-02-02-14,anger
01-01-05-02-01-01-14,anger
01-01-05-02-01-02-14,anger
01-01-05-02-02-01-14,anger
01-01-05-02-02-02-14,anger
01-01-06-01-01-01-14,fear
01-01-06-01-01-02-14,fear
01-01-06-01-02-01-14,fear
01-01-06-01-02-02-14,fear
01-01-06-02-01-01-14,fear
01-01-06-02-01-02-14,fear
01-01-06-02-02-01-14,fear
01-01-06-02-02-02-14,fear
01-01-07-01-01-01-14,disgust
01-01-07-01-01-02-14,disgust
01-01-07-01-02-01-14,disgust
01-01-07-01-02-02-14,disgust
01-01-07-02-01-01-14,disgust
01-01-07-02-01-02-14,disgust
01-01-07-02-02-01-14,disgust
01-01-07-02-02-02-14,disgust
01-01-08-01-01-01-14,surprise
01-01-08-01-01-02-14,surprise
01-01-08-01-02-01-14,surprise
01-01-08-01-02-02-14,surprise
01-01-08-02-01-01-14,surprise
01-01-08-02-01-02-14,surprise
01-01-08-02-02-01-14,surprise
01-01-08-02-02-02-14,surprise
02-01-01-01-01-01-14,neutral
02-01-01-01-01-02-14,neutral
02-01-01-01-02-01-14,neutral
02-01-01-01-02-02-14,neutral
02-01-02-01-01-01-14,neutral
02-01-02-01-01-02-14,neutral
02-01-02-01-02-01-14,neutral
02-01-02-01-02-02-14,neutral
02-01-02-02-01-01-14,neutral
02-01-02-02-01-02-14,neutral
02-01-02-02-02-01-14,neutral
02-01-02-02-02-02-14,neutral
02-01-03-01-01-01-14,joy
02-01-03-01-01-02-14,joy
02-01-03-01-02-01-14,joy
02-01-03-01-02-02-14,joy
02-01-03-02-01-01-14,joy
02-01-03-02-01-02-14,joy
02-01-03-02-02-01-14,joy
02-01-03-02-02-02-14,joy
02-01-04-01-01-01-14,sadness
02-01-04-01-01-02-14,sadness
02-01-04-01-02-01-14,sadness
02-01-04-01-02-02-14,sadness
02-01-04-02-01-01-14,sadness
02-01-04-02-01-02-14,sadness
02-01-04-02-02-01-14,sadness
02-01-04-02-02-02-14,sadness
02-01-05-01-01-01-14,anger
02-01-05-01-01-02-14,anger
02-01-05-01-02-01-14,anger
02-01-05-01-02-02-14,anger
02-01-05-02-01-01-14,anger
02-01-05-02-01-02-14,anger
02-01-05-02-02-01-14,anger
02-01-05-02-02-02-14,anger
02-01-06-01-01-01-14,fear
02-01-06-01-01-02-14,fear
02-01-06-01-02-01-14,fear
02-01-06-01-02-02-14,fear
02-01-06-02-01-01-14,fear
02-01-06-02-01-02-14,fear
02-01-06-02-02-01-14,fear
02-01-06-02-02-02-14,fear
02-01-07-01-01-01-14,disgust
02-01-07-01-01-02-14,disgust
02-01-07-01-02-01-14,disgust
02-01-07-01-02-02-14,disgust
02-01-07-02-01-01-14,disgust
02-01-07-02-01-02-14,disgust
02-01-07-02-02-01-14,disgust
02-01-07-02-02-02-14,disgust
02-01-08-01-01-01-14,surprise
02-01-08-01-01-02-14,surprise
02-01-08-01-02-01-14,surprise
02-01-08-01-02-02-14,surprise
02-01-08-02-01-01-14,surprise
02-01-08-02-01-02-14,surprise
02-01-08-02-02-01-14,surprise
02-01-08-02-02-02-14,surprise
01-01-01-01-01-01-15,neutral
01-01-01-01-01-02-15,neutral
01-01-01-01-02-01-15,neutral
01-01-01-01-02-02-15,neutral
01-01-02-01-01-01-15,neutral
01-01-02-01-01-02-15,neutral
01-01-02-01-02-01-15,neutral
01-01-02-01-02-02-15,neutral
01-01-02-02-01-01-15,neutral
01-01-02-02-01-02-15,neutral
01-01-02-02-02-01-15,neutral
01-01-02-02-02-02-15,neutral
01-01-03-01-01-01-15,joy
01-01-03-01-01-02-15,joy
01-01-03-01-02-01-15,joy
01-01-03-01-02-02-15,joy
01-01-03-02-01-01-15,joy
01-01-03-02-01-02-15,joy
01-01-03-02-02-01-15,joy
01-01-03-02-02-02-15,joy
01-01-04-01-01-01-15,sadness
01-01-04-01-01-02-15,sadness
01-01-04-01-02-01-15,sadness
01-01-04-01-02-02-15,sadness
01-01-04-02-01-01-15,sadness
01-01-04-02-01-02-15,sadness
01-01-04-02-02-01-15,sadness
01-01-04-02-02-02-15,sadness
01-01-05-01-01-01-15,anger
01-01-05-01-01-02-15,anger
01-01-05-01-02-01-15,anger
01-01-05-01-02-02-15,anger
01-01-05-02-01-01-15,anger
01-01-05-02-01-02-15,anger
01-01-05-02-02-01-15,anger
01-01-05-02-02-02-15,anger
01-01-06-01-01-01-15,fear
01-01-06-01-01-02-15,fear
01-01-06-01-02-01-15,fear
01-01-06-01-02-02-15,fear
01-01-06-02-01-01-15,fear
01-01-06-02-01-02-15,fear
01-01-06-02-02-01-15,fear
01-01-06-02-02-02-15,fear
01-01-07-01-01-01-15,disgust
01-01-07-01-01-02-15,disgust
01-01-07-01-02-01-15,disgust
01-01-07-01-02-02-15,disgust
01-01-07-02-01-01-15,disgust
01-01-07-02-01-02-15,disgust
01-01-07-02-02-01-15,disgust
01-01-07-02-02-02-15,disgust
01-01-08-01-01-01-15,surprise
01-01-08-01-01-02-15,surprise
01-01-08-01-02-01-15,surprise
01-01-08-01-02-02-15,surprise
01-01-08-02-01-01-15,surprise
01-01-08-02-01-02-15,surprise
01-01-08-02-02-01-15,surprise
01-01-08-02-02-02-15,surprise
02-01-01-01-01-01-15,neutral
02-01-01-01-01-02-15,neutral
02-01-01-01-02-01-15,neutral
02-01-01-01-02-02-15,neutral
02-01-02-01-01-01-15,neutral
02-01-02-01-01-02-15,neutral
02-01-02-01-02-01-15,neutral
02-01-02-01-02-02-15,neutral
02-01-02-02-01-01-15,neutral
02-01-02-02-01-02-15,neutral
02-01-02-02-02-01-15,neutral
02-01-02-02-02-02-15,neutral
02-01-03-01-01-01-15,joy
02-01-03-01-01-02-15,joy
02-01-03-01-02-01-15,joy
02-01-03-01-02-02-15,joy
02-01-03-02-01-01-15,joy
02-01-03-02-01-02-15,joy
02-01-03-02-02-01-15,joy
02-01-03-02-02-02-15,joy
02-01-04-01-01-01-15,sadness
02-01-04-01-01-02-15,sadness
02-01-04-01-02-01-15,sadness
02-01-04-01-02-02-15,sadness
02-01-04-02-01-01-15,sadness
02-01-04-02-01-02-15,sadness
02-01-04-02-02-01-15,sadness
02-01-04-02-02-02-15,sadness
02-01-05-01-01-01-15,anger
02-01-05-01-01-02-15,anger
02-01-05-01-02-01-15,anger
02-01-05-01-02-02-15,anger
02-01-05-02-01-01-15,anger
02-01-05-02-01-02-15,anger
02-01-05-02-02-01-15,anger
02-01-05-02-02-02-15,anger
02-01-06-01-01-01-15,fear
02-01-06-01-01-02-15,fear
02-01-06-01-02-01-15,fear
02-01-06-01-02-02-15,fear
02-01-06-02-01-01-15,fear
02-01-06-02-01-02-15,fear
02-01-06-02-02-01-15,fear
02-01-06-02-02-02-15,fear
02-01-07-01-01-01-15,disgust
02-01-07-01-01-02-15,disgust
02-01-07-01-02-01-15,disgust
02-01-07-01-02-02-15,disgust
02-01-07-02-01-01-15,disgust
02-01-07-02-01-02-15,disgust
02-01-07-02-02-01-15,disgust
02-01-07-02-02-02-15,disgust
02-01-08-01-01-01-15,surprise
02-01-08-01-01-02-15,surprise
02-01-08-01-02-01-15,surprise
02-01-08-01-02-02-15,surprise
02-01-08-02-01-01-15,surprise
02-01-08-02-01-02-15,surprise
02-01-08-02-02-01-15,surprise
02-01-08-02-02-02-15,surprise
01-01-01-01-01-01-16,neutral
01-01-01-01-01-02-16,neutral
01-01-01-01-02-01-16,neutral
01-01-01-01-02-02-16,neutral
01-01-02-01-01-01-16,neutral
01-01-02-01-01-02-16,neutral
01-01-02-01-02-01-16,neutral
01-01-02-01-02-02-16,neutral
01-01-02-02-01-01-16,neutral
01-01-02-02-01-02-16,neutral
01-01-02-02-02-01-16,neutral
01-01-02-02-02-02-16,neutral
01-01-03-01-01-01-16,joy
01-01-03-01-01-02-16,joy
01-01-03-01-02-01-16,joy
01-01-03-01-02-02-16,joy
01-01-03-02-01-01-16,joy
01-01-03-02-01-02-16,joy
01-01-03-02-02-01-16,joy
01-01-03-02-02-02-16,joy
01-01-04-01-01-01-16,sadness
01-01-04-01-01-02-16,sadness
01-01-04-01-02-01-16,sadness
01-01-04-01-02-02-16,sadness
01-01-04-02-01-01-16,sadness
01-01-04-02-01-02-16,sadness
01-01-04-02-02-01-16,sadness
01-01-04-02-02-02-16,sadness
01-01-05-01-01-01-16,anger
01-01-05-01-01-02-16,anger
01-01-05-01-02-01-16,anger
01-01-05-01-02-02-16,anger
01-01-05-02-01-01-16,anger
01-01-05-02-01-02-16,anger
01-01-05-02-02-01-16,anger
01-01-05-02-02-02-16,anger
01-01-06-01-01-01-16,fear
01-01-06-01-01-02-16,fear
01-01-06-01-02-01-16,fear
01-01-06-01-02-02-16,fear
01-01-06-02-01-01-16,fear
01-01-06-02-01-02-16,fear
01-01-06-02-02-01-16,fear
01-01-06-02-02-02-16,fear
01-01-07-01-01-01-16,disgust
01-01-07-01-01-02-16,disgust
01-01-07-01-02-01-16,disgust
01-01-07-01-02-02-16,disgust
01-01-07-02-01-01-16,disgust
01-01-07-02-01-02-16,disgust
01-01-07-02-02-01-16,disgust
01-01-07-02-02-02-16,disgust
01-01-08-01-01-01-16,surprise
01-01-08-01-01-02-16,surprise
01-01-08-01-02-01-16,surprise
01-01-08-01-02-02-16,surprise
01-01-08-02-01-01-16,surprise
01-01-08-02-01-02-16,surprise
01-01-08-02-02-01-16,surprise
01-01-08-02-02-02-16,surprise
02-01-01-01-01-01-16,neutral
02-01-01-01-01-02-16,neutral
02-01-01-01-02-01-16,neutral
02-01-01-01-02-02-16,neutral
02-01-02-01-01-01-16,neutral
02-01-02-01-01-02-16,neutral
02-01-02-01-02-01-16,neutral
02-01-02-01-02-02-16,neutral
02-01-02-02-01-01-16,neutral
02-01-02-02-01-02-16,neutral
02-01-02-02-02-01-16,neutral
02-01-02-02-02-02-16,neutral
02-01-03-01-01-01-16,joy
02-01-03-01-01-02-16,joy
02-01-03-01-02-01-16,joy
02-01-03-01-02-02-16,joy
02-01-03-02-01-01-16,joy
02-01-03-02-01-02-16,joy
02-01-03-02-02-01-16,joy
02-01-03-02-02-02-16,joy
02-01-04-01-01-01-16,sadness
02-01-04-01-01-02-16,sadness
02-01-04-01-02-01-16,sadness
02-01-04-01-02-02-16,sadness
02-01-04-02-01-01-16,sadness
02-01-04-02-01-02-16,sadness
02-01-04-02-02-01-16,sadness
02-01-04-02-02-02-16,sadness
02-01-05-01-01-01-16,anger
02-01-05-01-01-02-16,anger
02-01-05-01-02-01-16,anger
02-01-05-01-02-02-16,anger
02-01-05-02-01-01-16,anger
02-01-05-02-01-02-16,anger
02-01-05-02-02-01-16,anger
02-01-05-02-02-02-16,anger
02-01-06-01-01-01-16,fear
02-01-06-01-01-02-16,fear
02-01-06-01-02-01-16,fear
02-01-06-01-02-02-16,fear
02-01-06-02-01-01-16,fear
02-01-06-02-01-02-16,fear
02-01-06-02-02-01-16,fear
02-01-06-02-02-02-16,fear
02-01-07-01-01-01-16,disgust
02-01-07-01-01-02-16,disgust
02-01-07-01-02-01-16,disgust
02-01-07-01-02-02-16,disgust
02-01-07-02-01-01-16,disgust
02-01-07-02-01-02-16,disgust
02-01-07-02-02-01-16,disgust
02-01-07-02-02-02-16,disgust
02-01-08-01-01-01-16,surprise
02-01-08-01-01-02-16,surprise
02-01-08-01-02-01-16,surprise
02-01-08-01-02-02-16,surprise
02-01-08-02-01-01-16,surprise
02-01-08-02-01-02-16,surprise
02-01-08-02-02-01-16,surprise
02-01-08-02-02-02-16,surprise
01-01-01-01-01-01-17,neutral
01-01-01-01-01-02-17,neutral
01-01-01-01-02-01-17,neutral
01-01-01-01-02-02-17,neutral
01-01-02-01-01-01-17,neutral
01-01-02-01-01-02-17,neutral
01-01-02-01-02-01-17,neutral
01-01-02-01-02-02-17,neutral
01-01-02-02-01-01-17,neutral
01-01-02-02-01-02-17,neutral
01-01-02-02-02-01-17,neutral
01-01-02-02-02-02-17,neutral
01-01-03-01-01-01-17,joy
01-01-03-01-01-02-17,joy
01-01-03-01-02-01-17,joy
01-01-03-01-02-02-17,joy
01-01-03-02-01-01-17,joy
01-01-03-02-01-02-17,joy
01-01-03-02-02-01-17,joy
01-01-03-02-02-02-17,joy
01-01-04-01-01-01-17,sadness
01-01-04-01-01-02-17,sadness
01-01-04-01-02-01-17,sadness
01-01-04-01-02-02-17,sadness
01-01-04-02-01-01-17,sadness
01-01-04-02-01-02-17,sadness
01-01-04-02-02-01-17,sadness
01-01-04-02-02-02-17,sadness
01-01-05-01-01-01-17,anger
01-01-05-01-01-02-17,anger
01-01-05-01-02-01-17,anger
01-01-05-01-02-02-17,anger
01-01-05-02-01-01-17,anger
01-01-05-02-01-02-17,anger
01-01-05-02-02-01-17,anger
01-01-05-02-02-02-17,anger
01-01-06-01-01-01-17,fear
01-01-06-01-01-02-17,fear
01-01-06-01-02-01-17,fear
01-01-06-01-02-02-17,fear
01-01-06-02-01-01-17,fear
01-01-06-02-01-02-17,fear
01-01-06-02-02-01-17,fear
01-01-06-02-02-02-17,fear
01-01-07-01-01-01-17,disgust
01-01-07-01-01-02-17,disgust
